location,year,gni_pc_usa,iso3,gni_pc_ppp,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,who_region,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Lampung,2029,78426.6062367069,IDN,16045.3661674401,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,30801.237039983,30801.237039983,0,0,0,,South-East Asia,10053953.5214479,37,6885567.34029608,37.2903478522177,37.8351,22.439491516666,161319365682.055,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,30691.4801914262,42408.6791562334,67853.8866499735,67853.8866499735,49402.8462891592,30691.4801914262,0,0,0,0,0,0,0,0,0,0,0,0,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2030,79537.4104246691,IDN,16646.1157012267,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,31683.9837326856,31683.9837326856,0,0,0,,South-East Asia,10136357.2687719,37,6947668.72637166,37.3728774589234,37.9169,22.4658000273643,168730975884.947,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32134.444687281,43901.5734441021,70242.5175105633,70242.5175105633,51374.5890297333,32134.444687281,0,0,0,0,0,0,0,0,0,0,0,0,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2031,80420.1567986293,IDN,17161.0734660986,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,32554.5146423526,32546.3015336712,8.21310868138248,102.091118993467,79.7977452890436,70.5989807117556,South-East Asia,10217185.8625333,37,7004898.14199158,37.4572716966901,38.0144,22.4970749873771,175337877203.718,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,33366.1471272025,45143.6125944341,72229.7801510945,72229.7801510946,53033.733263783,33366.1471272025,10417458.293133,14094576.1466257,22551321.834601,22551321.834601,16558001.2069832,10417458.293133,3406387.29671677,4608761.92517335,7374019.08027736,7374019.08027736,5414273.17330066,3406387.29671677,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,8724457.31515746,2852795.73316748,13867065.3329974,4534368.54402396,8724457.31515746,2852795.73316748,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2032,81312.7003379309,IDN,17691.9617642167,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,33451.3334300312,33397.4648250984,53.868604932784,655.518641663253,521.052159144906,70.4881225259649,South-East Asia,10296433.3143702,38,7051041.2222596,37.5677033823254,37.1904,22.2299016806743,182164104505.644,1320397.75986215,1320397.75986215,353839.235284335,1769196.17642167,2830713.88227468,2830713.88227468,1320397.75986215,2086505.32008861,74.632636982788,35503.7256889453,47571.3134685745,76114.1015497192,76114.1015497192,56103.3309695139,35503.7256889453,71127985.2801473,95304129.8762511,152486607.802002,152486607.802002,112397130.778005,71127985.2801473,23273354.0376022,31183882.7870568,49894212.4592908,49894212.4592908,36776779.3099197,23273354.0376022,0.813091511343354,0.813091511343354,0.603220702879986,0.932718054707135,0.813091511343354,0.710681330130121,14385.1839294958,57833561.0502427,18923366.6084629,91389152.9349449,29902887.0714435,57833561.0502427,18923366.6084629,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2033,82215.1497764654,IDN,18239.2734163655,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,34362.5490787144,34240.5097709834,122.039307731045,1510.76810644346,1198.7808665131,70.1647503979242,South-East Asia,10374073.7263075,38,7090961.52175677,37.6729821873241,37.2975,22.2649967637139,189215567135.657,1374533.58906546,1374533.58906546,364785.468327311,1823927.34163655,2918283.74661849,2918283.74661849,1374533.58906546,2159427.6236602,75.3612031404788,36853.2365189479,48902.1339670636,78243.4143473018,78243.4143473018,57897.3824964193,36853.2365189479,167747127.662617,222590830.125051,356145328.200081,356145328.200081,263535052.286786,167747127.662617,55676694.3520439,73879784.3344651,118207654.935144,118207654.935144,87469518.9221481,55676694.3520439,0.789409234313936,0.789409234313936,0.561197465487265,0.923483222482312,0.789409234313936,0.676839362028687,14398.2508620556,132421131.606509,43951696.657578,208037003.840595,69049245.9581412,132421131.606509,43951696.657578,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2034,83127.6150549084,IDN,18803.5164890413,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,35285.4701685357,35077.08197557,208.388192965725,2614.64513421375,2070.07645068661,69.9782029992478,South-East Asia,10449856.4319386,38,7127709.46777565,37.7755160398111,37.4064,22.3005679434608,196494047726.072,1430888.96762928,1430888.96762928,376070.329780827,1880351.64890413,3008562.63824661,3008562.63824661,1430888.96762928,2234898.52478722,76.096881583995,38252.5174202617,50268.1800147604,80429.0880236166,80429.0880236167,59746.4210612949,38252.5174202617,298180366.298857,391843082.255254,626948931.608406,626948931.608406,465726465.042173,298180366.298857,100016758.544314,131433452.281374,210293523.650198,210293523.650198,156215689.1146,100016758.544314,0.766416732343627,0.766416732343627,0.522101767670911,0.914339824239913,0.766416732343627,0.644608916217797,14411.3296641006,228530421.987796,76654517.2631345,356940555.503571,119726317.99202,228530421.987796,76654517.2631345,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2035,84050.2073341125,IDN,19385.2147660882,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,36218.5686949106,35908.0415190309,310.527175879692,3932.74179826381,3108.0783721674,69.8897293594308,South-East Asia,10523621.9131225,38,7161574.10512243,37.8779320413501,37.5179,22.336869947743,204002670902.992,1489554.89627229,1489554.89627229,387704.295321765,1938521.47660882,3101634.36257412,3101634.36257412,1489554.89627229,2313007.09566271,76.8397417436956,39702.5125679288,51669.2425911052,82670.7881457683,82670.7881457683,61650.7612543002,39702.5125679288,462547275.257203,601963599.513469,963141759.22155,963141759.22155,718251561.20583,462547275.257203,156139730.671988,203201790.022672,325122864.036275,325122864.036275,242456525.679569,156139730.671988,0.744093914896725,0.744093914896725,0.485729663031194,0.905286954692983,0.744093914896725,0.613913253540759,14424.4203464124,344178612.870946,116182623.46664,534446616.058331,180410425.385169,344178612.870946,116182623.46664,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2036,84847.8568068913,IDN,19931.358148438,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,37182.3410158147,36755.5280415899,426.812974224825,5441.6536432379,4294.74663019065,69.8563312169084,South-East Asia,10595415.4266989,38,7192380.01405883,37.9822681640125,37.6267,22.3721777431964,211181019601.02,1545627.66981622,1545627.66981622,398627.162968759,1993135.8148438,3189017.30375008,3189017.30375008,1545627.66981622,2386910.1925988,77.5475338060366,41077.9491641897,52971.3159762562,84754.1055620098,84754.1055620098,63436.6073187071,41077.9491641897,659693942.798446,850696225.167502,1361113960.268,1361113960.268,1018764238.51064,659693942.798446,223531971.726054,288251554.5693,461202487.31088,461202487.31088,345200045.330494,223531971.726054,0.722421276598762,0.722421276598762,0.4518914130494,0.896323717517805,0.722421276598762,0.584679289086437,14398.8371979417,476576940.320924,161484252.374974,735976961.738024,249379857.429606,476576940.320924,161484252.374974,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2037,85653.076096588,IDN,20492.8881332929,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,38161.6238271613,37605.6561661877,555.967660973675,7123.25614918251,5615.95740214367,69.85950897306,South-East Asia,10665281.4125996,38,7222535.46707174,38.0792875140343,37.7369,22.407824303554,218562418898.492,1603811.24568154,1603811.24568154,409857.762665859,2049288.81332929,3278862.10132687,3278862.10132687,1603811.24568154,2463174.57400607,78.2618455363534,42499.81439073,54304.6411689697,86887.4258703516,86887.4258703516,65272.3083773726,42499.81439073,891667186.904842,1139338308.20621,1822941293.12993,1822941293.12993,1369445406.47998,891667186.904842,302737064.197883,386825869.136013,618921390.617621,618921390.617621,464951372.020456,302737064.197883,0.701379880192973,0.701379880192973,0.420410497298925,0.887449225265154,0.701379880192973,0.556837418177559,14373.299423737,625397424.723323,212333685.817083,960501455.127749,326107537.603266,625397424.723323,212333685.817083,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2038,86465.9370419363,IDN,21070.2382103635,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,39143.2446739947,38446.3906288794,696.854045115314,8963.15596713908,7060.53421276339,69.886434572559,South-East Asia,10732901.5981825,38,7246857.54427241,38.1527013101701,37.8496,22.4441596454891,226144793362.097,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,1159694106.81641,1468288072.84351,2349260916.54961,2349260916.54962,1771316353.61831,1159694106.81641,394095326.130868,498963876.353414,798342202.165462,798342202.165463,601941056.660605,394095326.130868,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,789695256.018825,268359740.413863,1206180244.54822,409892569.129948,789695256.018825,268359740.413863,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2039,87286.5121634309,IDN,21663.8540821491,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,40149.0608861393,39300.1023527836,848.958533355724,10950.3842268705,8620.53631040115,69.9297727345691,South-East Asia,10798233.0951917,38,7270154.63714132,38.2284219764065,37.9582,22.4790587840769,233931346119.266,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,1466008449.25096,1839171378.84137,2942674206.1462,2942674206.1462,2226895813.58234,1466008449.25096,498165610.073775,624970430.722188,999952689.155501,999952689.155501,756723409.139147,498165610.073775,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,969204289.28035,329346155.066268,1472240474.06222,500283319.861658,969204289.28035,329346155.066268,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2040,88114.8746697968,IDN,22274.1940080113,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,41137.5374699986,40126.9656188587,1010.57185113989,13064.5505327902,10279.5479916281,69.9866410170695,South-East Asia,10860823.7222433,38,7290571.52066531,38.2995532887857,38.0715,22.5153490807406,241916094676.059,1791836.44555628,1791836.44555628,445483.880160226,2227419.40080113,3563871.0412818,3563871.0412818,1791836.44555628,2706902.01103974,80.4445020507507,47065.034095223,58506.2159568477,93609.9455309563,93609.9455309563,71100.4822778124,47065.034095223,1810779473.72574,2250967347.13251,3601547755.41202,3601547755.41202,2735518976.15073,1810779473.72574,614883516.264533,764357414.850571,1222971863.76091,1222971863.76091,928895843.624231,614883516.264533,0.641861947396717,0.641861947396717,0.338525929585695,0.861349474828379,0.641861947396717,0.48101709809097,14296.9575426744,1162270439.31161,394670331.171694,1755825537.17278,596222895.117366,1162270439.31161,394670331.171694,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2041,88881.5613597912,IDN,22835.7817990268,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,42131.2365895846,40960.8811256282,1170.35546395639,15169.4684304937,11930.1618929314,70.0310085517359,South-East Asia,10920816.0546042,38,7308889.54872471,38.3687692156536,38.185,22.5515817833623,249385372490.25,1851987.16253594,1851987.16253594,456715.635980536,2283578.17990268,3653725.08784429,3653725.08784429,1851987.16253594,2784176.15160109,81.1002302804833,48500.3839867996,59803.016365135,95684.826184216,95684.826184216,72912.8231400049,48500.3839867996,2167483294.85103,2672598200.22069,4276157120.35311,4276157120.35311,3258475771.64341,2167483294.85103,735725043.754581,907179968.799216,1451487950.07875,1451487950.07875,1106048768.80048,735725043.754581,0.623166939220114,0.623166939220114,0.31494259526933,0.852821262206316,0.623166939220114,0.4581115219914,14230.5042483979,1350703930.66305,458479523.624127,2030574373.13792,689253025.881569,1350703930.66305,458479523.624127,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2042,89654.918983414,IDN,23411.5286140188,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,43118.1998831749,41824.4136884715,1293.78619470338,16849.6343586383,13237.3722836743,70.0392212161869,South-East Asia,10977923.4489511,38,7325071.21716974,38.4359016204537,38.3005,22.5883283694298,257009968947.626,1914157.09771051,1914157.09771051,468230.572280377,2341152.86140188,3745844.57824301,3745844.57824301,1914157.09771051,2863656.24301516,81.7613035555615,49977.3396616365,61125.9085756552,97801.4537210484,97801.4537210484,74768.1164218525,49977.3396616365,2476510027.51135,3028951251.77207,4846322002.83532,4846322002.83532,3704958913.58917,2476510027.51135,842099899.516048,1029949209.33935,1647918734.94295,1647918734.94295,1259815423.39232,842099899.516048,0.605016445844771,0.605016445844771,0.293002188743336,0.844377487332986,0.605016445844771,0.436296687610857,14164.3598338468,1498329294.94385,509484288.251438,2241561073.90062,762209049.881244,1498329294.94385,509484288.251438,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2043,90435.0055843959,IDN,24001.7914371726,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,44086.7515847103,42688.8696395553,1397.88194515501,18278.1069956276,14345.9647151391,70.0664551081052,South-East Asia,11032164.0825881,38,7337766.58867972,38.4965252709358,38.419,22.6258992539109,264791701410.946,1978414.03484589,1978414.03484589,480035.828743452,2400179.14371726,3840286.62994762,3840286.62994762,1978414.03484589,2945405.25873116,82.4277654451172,51495.7191713966,62473.7537082501,99958.0059332001,99958.0059332001,76665.32858042,51495.7191713966,2765589259.35234,3355167090.13997,5368267344.22395,5368267344.22395,4117328832.34491,2765589259.35234,941244264.831578,1141901954.69788,1827043127.51661,1827043127.51661,1401297078.64786,941244264.831578,0.587394607616282,0.587394607616282,0.27259025580509,0.836017314191075,0.587394607616282,0.415520654867483,14098.5228633258,1624492217.82507,552881805.611821,2418496753.90244,823114347.666204,1624492217.82507,552881805.611821,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2044,91221.8797115048,IDN,24606.9362531317,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,45037.3091803599,43549.2002215625,1488.1089587974,19522.0962454613,15310.4155003143,70.1072112328433,South-East Asia,11083387.5171527,39,7348231.68935231,38.5533088552999,37.6099,22.3667332144736,272728210103.333,2044828.03316237,2044828.03316237,492138.725062635,2460693.62531317,3937109.80050108,3937109.80050108,2044828.03316237,3029487.96990617,83.0996598734281,54369.4089365399,65426.7526718543,104682.804274967,104682.804274967,80550.279844035,54369.4089365399,3042926915.34899,3661780228.68418,5858848365.89469,5858848365.89469,4508208188.58632,3042926915.34899,1061404834.06798,1277267362.68793,2043627780.30069,2043627780.30069,1572510315.71409,1061404834.06798,0.570286026811925,0.570286026811925,0.253600315678782,0.827739915040669,0.570286026811925,0.39573395701665,14032.9919078128,1735338700.43344,605304345.659596,2570968135.90987,896780660.069355,1735338700.43344,605304345.659596,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2045,92015.6004229417,IDN,25227.3382739225,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,45990.7922991322,44423.243848104,1567.54845102822,20618.1675344772,16160.2457758993,70.1546421233752,South-East Asia,11131485.3593181,39,7357073.66349033,38.6077443347902,37.7245,22.4038190520642,280817746650.734,2113471.50372011,2113471.50372011,504546.76547845,2522733.82739225,4036374.1238276,4036374.1238276,2113471.50372011,3115970.99672455,83.7770311228119,56023.8440196718,66872.5583478178,106996.093356508,106996.093356508,82598.0727835901,56023.8440196718,3312968981.94875,3954507503.48522,6327212005.57635,6327212005.57635,4884435509.36443,3312968981.94875,1155109001.92301,1378789611.47441,2206063378.35906,2206063378.35906,1703020902.67701,1155109001.92301,0.553675754186335,0.553675754186335,0.235933305548397,0.819544470337295,0.553675754186335,0.376889482873,13967.7655449278,1834310599.6764,639555847.807149,2704393514.42186,942921382.684783,1834310599.6764,639555847.807149,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2046,92766.6954417819,IDN,25797.7023007031,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,46945.5668378102,45309.0583374195,1636.5085003907,21580.7840213313,16905.6116533315,70.1947608995409,South-East Asia,11176457.1640625,39,7364762.85102532,38.6589189975629,37.8362,22.4398457207151,288326914695.044,2176684.47487586,2176684.47487586,515954.046014062,2579770.23007031,4127632.3681125,4127632.3681125,2176684.47487586,3195499.82089987,84.3751295950314,57529.1513121261,68182.5931269607,109092.149003137,109092.149003137,84456.1510114618,57529.1513121261,3562162645.80281,4221815910.56493,6754905456.90388,6754905456.90388,5229462619.89958,3562162645.80281,1241524189.39748,1471433816.28724,2354294106.05959,2354294106.05959,1822629954.25129,1241524189.39748,0.537549275909063,0.537549275909063,0.219497063787175,0.811430168650788,0.537549275909063,0.358942364640953,13867.5361918605,1914837950.92161,667380429.0342,2811093844.72053,979753412.157951,1914837950.92161,667380429.0342,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2047,93523.921418033,IDN,26380.9616682253,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,47874.9838214282,46178.8435387456,1696.1402826826,22432.914124091,17563.8168809907,70.2259288108116,South-East Asia,11218511.4727732,39,7370832.77830063,38.7048524663823,37.9489,22.4760745679195,295955121137.776,2241788.11724025,2241788.11724025,527619.233364506,2638096.16682253,4220953.86691605,4220953.86691605,2241788.11724025,3277058.4566111,84.9774979939561,59073.8629377992,69517.0654965632,111227.304794501,111227.304794501,86354.5045208452,59073.8629377992,3802387130.89036,4474581178.13824,7159329885.02118,7159329885.02118,5558350856.96374,3802387130.89036,1325198894.26197,1559470360.44321,2495152576.70914,2495152576.70914,1937183184.14455,1325198894.26197,0.521892500882585,0.521892500882585,0.204205849187784,0.803396206584938,0.521892500882585,0.341849871086622,13768.0260607177,1984437329.06413,691611365.093216,2900861629.52367,1011001376.64089,1984437329.06413,691611365.093216,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2048,94287.3283968127,IDN,26977.4079268062,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,48772.6393863426,47025.5090920065,1747.13029433611,23182.2578153609,18140.8960829656,70.2496651269207,South-East Asia,11257649.9762697,39,7374108.45217999,38.7410053868143,38.0645,22.5131104825524,303702215707.028,2308838.97992896,2308838.97992896,539548.158536123,2697740.79268061,4316385.26828898,4316385.26828898,2308838.97992896,3360698.71067061,85.584166803319,60655.9650048985,70872.8813640167,113396.610182427,113396.610182427,88289.5798098126,60655.9650048985,4033842526.57795,4713304665.1586,7541287464.25376,7541287464.25376,5871578527.54892,4033842526.57795,1406142218.78306,1642993407.89812,2628789452.63699,2628789452.63699,2046751801.56096,1406142218.78306,0.506691748429694,0.506691748429694,0.189979893685212,0.795441788697959,0.506691748429694,0.325571305796783,13669.2299905345,2043914722.68184,712480659.376,2975080390.16601,1037072248.93455,2043914722.68184,712480659.376,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2049,95056.9668317421,IDN,27587.3392184138,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,49666.7551865564,47875.0776895307,1791.67749702574,23848.8330486696,18654.2742132477,70.2665679095526,South-East Asia,11293784.5622024,39,7377007.33854109,38.777216939578,38.1755,22.5485537494453,311565465777.162,2377895.30341599,2377895.30341599,551746.784368275,2758733.92184138,4413974.2749462,4413974.2749462,2377895.30341599,3446473.71215429,86.1951667244812,62288.5175941636,72264.5131521886,115623.221043502,115623.221043502,90279.7268445546,62288.5175941636,4260421505.41364,4942761488.04477,7908418380.87164,7908418380.87164,6174969394.15763,4260421505.41364,1485508456.95233,1723424309.50993,2757478895.21589,2757478895.21589,2153066133.19528,1485508456.95233,0.491933736339509,0.491933736339509,0.17674498623913,0.787566127423721,0.491933736339509,0.31006791028265,13571.1428573798,2095845069.53933,730771725.592497,3037675765.85008,1059165867.48881,2095845069.53933,730771725.592497,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Lampung,2050,95832.8875882792,IDN,28211.0604256979,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,50533.1382534546,48703.5553166936,1829.582936761,24435.7973092759,19105.2227407979,70.2756367257391,South-East Asia,11326773.7400092,39,7382533.83292098,38.8247595495305,38.286,22.5837220449451,319540298407.609,2449017.07012146,2449017.07012146,564221.208513959,2821106.04256979,4513769.66811167,4513769.66811167,2449017.07012146,3534437.94614971,86.8105286779866,63966.3864107367,73685.0557010341,117896.089121655,117896.089121655,92316.7201104766,63966.3864107367,4480679843.33066,5161447478.27905,8258315965.24649,8258315965.24648,6466547357.31611,4480679843.33066,1563069652.93958,1800553085.83318,2880884937.33308,2880884937.33308,2255832660.87676,1563069652.93958,0.477605569261659,0.477605569261659,0.164432085704981,0.779768442993784,0.477605569261659,0.295302771697762,13473.7595740905,2139997647.25318,746530771.387834,3088459031.74844,1077398242.15709,2139997647.25318,746530771.387834,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Maluku,2025,74136.3707949527,IDN,13851.4910785419,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,5764.84472439749,5764.84472439749,0,0,0,,South-East Asia,2005473.40309571,35,1384858.66306667,35.4037288624966,39.358,22.9190052459616,27778796951.2332,957963.829726182,957963.829726182,277029.821570838,1385149.10785419,2216238.5725667,2216238.5725667,957963.829726182,1584563.14368642,69.1596178558867,24339.7487099492,35193.584731292,56309.7355700672,56309.7355700672,40260.2556960826,24339.7487099492,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13851.4910785419,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Maluku,2026,75186.4097436074,IDN,14370.1004216288,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,5867.13718026164,5864.03044212467,3.10673813697345,44.0877997591551,33.4383786220366,67.5418612053468,South-East Asia,2023483.39048501,36,1403060.12494412,35.5744437659861,38.5118,22.655230107796,29077659522.7675,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26100.3418867765,37313.499814677,59701.5997034832,59701.5997034832,42879.5342410139,26100.3418867765,3122803.53556105,4464413.90120123,7143062.24192197,7143062.24192197,5130368.08912035,3122803.53556105,1150706.64674969,1645070.10814275,2632112.1730284,2632112.1730284,1890464.31938366,1150706.64674969,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,3031848.09277771,1117190.91917446,4980939.89234985,1835402.25182879,3031848.09277771,1117190.91917446,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
